ratio_percent;simu;scenario;variable
40.7059982179787;simu10;scejcodboxplgnb;totland_12
-34.1041391731219;simu1;scesevereandchokeplgnb;totland_15
-52.1870863106077;simu2;scesevereandchokeplgnb;totland_15
-7.87139724013612;simu3;scesevereandchokeplgnb;totland_15
-45.6059765140576;simu4;scesevereandchokeplgnb;totland_15
-47.051111885076;simu6;scesevereandchokeplgnb;totland_15
-33.1184157227103;simu7;scesevereandchokeplgnb;totland_15
-52.5461966855866;simu8;scesevereandchokeplgnb;totland_15
-53.7615858935991;simu9;scesevereandchokeplgnb;totland_15
-36.6078134300301;simu10;scesevereandchokeplgnb;totland_15
21.3742958690603;simu1;scefmsylowplgnb;totland_15
1.1727841824337;simu2;scefmsylowplgnb;totland_15
0.42940776490552;simu3;scefmsylowplgnb;totland_15
-5.2799983414484;simu4;scefmsylowplgnb;totland_15
2.40435997836772;simu6;scefmsylowplgnb;totland_15
-9.34040105327934;simu7;scefmsylowplgnb;totland_15
-12.9359226728141;simu8;scefmsylowplgnb;totland_15
-29.8916048716185;simu9;scefmsylowplgnb;totland_15
23.2676383681179;simu10;scefmsylowplgnb;totland_15
-35.5020061244848;simu1;scefmsylowsevereandchokeplgnb;totland_15
-44.0718401003475;simu2;scefmsylowsevereandchokeplgnb;totland_15
-26.4825818291393;simu3;scefmsylowsevereandchokeplgnb;totland_15
-30.9055186607172;simu4;scefmsylowsevereandchokeplgnb;totland_15
-58.7517785833097;simu6;scefmsylowsevereandchokeplgnb;totland_15
-47.9325331305812;simu7;scefmsylowsevereandchokeplgnb;totland_15
-56.9063822825059;simu8;scefmsylowsevereandchokeplgnb;totland_15
-50.9109256946993;simu9;scefmsylowsevereandchokeplgnb;totland_15
-34.0172201311385;simu10;scefmsylowsevereandchokeplgnb;totland_15
26.537738764903;simu1;scesmallerselplgnb;totland_15
-4.45261549584455;simu2;scesmallerselplgnb;totland_15
31.2303462194498;simu3;scesmallerselplgnb;totland_15
32.4911259205967;simu4;scesmallerselplgnb;totland_15
2.0273257007123;simu6;scesmallerselplgnb;totland_15
-7.01169664237649;simu7;scesmallerselplgnb;totland_15
-16.7979273241861;simu8;scesmallerselplgnb;totland_15
-16.6193051871411;simu9;scesmallerselplgnb;totland_15
28.385499620965;simu10;scesmallerselplgnb;totland_15
192.732752289666;simu1;scejcodboxplgnb;totland_15
169.813523870152;simu2;scejcodboxplgnb;totland_15
189.071233375809;simu3;scejcodboxplgnb;totland_15
232.432895137485;simu4;scejcodboxplgnb;totland_15
205.953684227827;simu6;scejcodboxplgnb;totland_15
208.546123454355;simu7;scejcodboxplgnb;totland_15
185.78798898061;simu8;scejcodboxplgnb;totland_15
151.25043843052;simu9;scejcodboxplgnb;totland_15
169.810487661082;simu10;scejcodboxplgnb;totland_15
-9.87541905956959;simu1;scesevereandchokeplgnb;totland_29
-17.2744445885165;simu2;scesevereandchokeplgnb;totland_29
-10.0632121542524;simu3;scesevereandchokeplgnb;totland_29
-13.9904238060558;simu4;scesevereandchokeplgnb;totland_29
-11.1907150458301;simu6;scesevereandchokeplgnb;totland_29
-7.20381971516589;simu7;scesevereandchokeplgnb;totland_29
-5.54431187317779;simu8;scesevereandchokeplgnb;totland_29
-8.35126784130698;simu9;scesevereandchokeplgnb;totland_29
-15.7775187715052;simu10;scesevereandchokeplgnb;totland_29
-1.48870787390074;simu1;scefmsylowplgnb;totland_29
-4.52759066395782;simu2;scefmsylowplgnb;totland_29
3.17549062704836;simu3;scefmsylowplgnb;totland_29
-1.95955611472959;simu4;scefmsylowplgnb;totland_29
2.39041069277826;simu6;scefmsylowplgnb;totland_29
-1.68584100136891;simu7;scefmsylowplgnb;totland_29
4.73278199080428;simu8;scefmsylowplgnb;totland_29
3.88815778197338;simu9;scefmsylowplgnb;totland_29
-0.877018898794432;simu10;scefmsylowplgnb;totland_29
-11.1095846916848;simu1;scefmsylowsevereandchokeplgnb;totland_29
-14.6136841683744;simu2;scefmsylowsevereandchokeplgnb;totland_29
-8.00721397920987;simu3;scefmsylowsevereandchokeplgnb;totland_29
-10.0484057053235;simu4;scefmsylowsevereandchokeplgnb;totland_29
-9.09384313506878;simu6;scefmsylowsevereandchokeplgnb;totland_29
-10.381717042551;simu7;scefmsylowsevereandchokeplgnb;totland_29
-8.86173595446841;simu8;scefmsylowsevereandchokeplgnb;totland_29
-7.33472953387783;simu9;scefmsylowsevereandchokeplgnb;totland_29
-17.8307781892436;simu10;scefmsylowsevereandchokeplgnb;totland_29
3.49487624196259;simu1;scesmallerselplgnb;totland_29
-5.79591631797095;simu2;scesmallerselplgnb;totland_29
3.48713177979356;simu3;scesmallerselplgnb;totland_29
-2.03413269911381;simu4;scesmallerselplgnb;totland_29
1.5689798542186;simu6;scesmallerselplgnb;totland_29
3.13961196145878;simu7;scesmallerselplgnb;totland_29
5.39534663960126;simu8;scesmallerselplgnb;totland_29
6.932435503612;simu9;scesmallerselplgnb;totland_29
-6.06229545968858;simu10;scesmallerselplgnb;totland_29
-30.1965685150807;simu1;scejcodboxplgnb;totland_29
-32.7382994311165;simu2;scejcodboxplgnb;totland_29
-28.9056990780242;simu3;scejcodboxplgnb;totland_29
-30.4982732584224;simu4;scejcodboxplgnb;totland_29
-28.9248125276409;simu6;scejcodboxplgnb;totland_29
-27.3476407434365;simu7;scejcodboxplgnb;totland_29
-28.0876044364033;simu8;scejcodboxplgnb;totland_29
-26.4955564820817;simu9;scejcodboxplgnb;totland_29
-35.4805982152595;simu10;scejcodboxplgnb;totland_29
6.99733763421865;simu1;scesevereandchokeplgnb;totland_30
13.9495322625281;simu2;scesevereandchokeplgnb;totland_30
-5.4652024390433;simu3;scesevereandchokeplgnb;totland_30
4.67907865456536;simu4;scesevereandchokeplgnb;totland_30
-11.4008968171334;simu6;scesevereandchokeplgnb;totland_30
-18.4453153678915;simu7;scesevereandchokeplgnb;totland_30
9.9143517738012;simu8;scesevereandchokeplgnb;totland_30
-12.2759846315205;simu9;scesevereandchokeplgnb;totland_30
18.2505116371864;simu10;scesevereandchokeplgnb;totland_30
0.36772165544447;simu1;scefmsylowplgnb;totland_30
-2.43270175177602;simu2;scefmsylowplgnb;totland_30
-3.69356811892438;simu3;scefmsylowplgnb;totland_30
-1.7916749193182;simu4;scefmsylowplgnb;totland_30
-18.0411040766088;simu6;scefmsylowplgnb;totland_30
-9.69070713744814;simu7;scefmsylowplgnb;totland_30
-9.15101274054093;simu8;scefmsylowplgnb;totland_30
-11.4343140881973;simu9;scefmsylowplgnb;totland_30
-6.11707724603008;simu10;scefmsylowplgnb;totland_30
-3.11712206273171;simu1;scefmsylowsevereandchokeplgnb;totland_30
8.8072044607822;simu2;scefmsylowsevereandchokeplgnb;totland_30
0.268996516826718;simu3;scefmsylowsevereandchokeplgnb;totland_30
-3.63794355574714;simu4;scefmsylowsevereandchokeplgnb;totland_30
-5.77940277890147;simu6;scefmsylowsevereandchokeplgnb;totland_30
-18.1230564083235;simu7;scefmsylowsevereandchokeplgnb;totland_30
5.79183063991715;simu8;scefmsylowsevereandchokeplgnb;totland_30
-5.50311240141126;simu9;scefmsylowsevereandchokeplgnb;totland_30
11.4798568556874;simu10;scefmsylowsevereandchokeplgnb;totland_30
12.4969610277484;simu1;scesmallerselplgnb;totland_30
8.40118346058543;simu2;scesmallerselplgnb;totland_30
15.4497699452242;simu3;scesmallerselplgnb;totland_30
7.25240589064558;simu4;scesmallerselplgnb;totland_30
-10.8211531761412;simu6;scesmallerselplgnb;totland_30
-6.1068672116873;simu7;scesmallerselplgnb;totland_30
-1.96274656198068;simu8;scesmallerselplgnb;totland_30
10.9072021737883;simu9;scesmallerselplgnb;totland_30
9.0962693178043;simu10;scesmallerselplgnb;totland_30
76.9819077847622;simu1;scejcodboxplgnb;totland_30
90.7750671052905;simu2;scejcodboxplgnb;totland_30
79.2876204907632;simu3;scejcodboxplgnb;totland_30
78.5319309651136;simu4;scejcodboxplgnb;totland_30
72.6122409750141;simu6;scejcodboxplgnb;totland_30
72.2775775860908;simu7;scejcodboxplgnb;totland_30
80.9904193058934;simu8;scejcodboxplgnb;totland_30
90.7534763885015;simu9;scejcodboxplgnb;totland_30
84.8839221431821;simu10;scejcodboxplgnb;totland_30
-0.664937305212447;simu1;scesevereandchokeplgnb;totland_35
0.171331696657063;simu2;scesevereandchokeplgnb;totland_35
-0.724032899812912;simu3;scesevereandchokeplgnb;totland_35
-5.69158644586783;simu4;scesevereandchokeplgnb;totland_35
-5.89286671278546;simu6;scesevereandchokeplgnb;totland_35
1.98981073555997;simu7;scesevereandchokeplgnb;totland_35
-2.7386423643089;simu8;scesevereandchokeplgnb;totland_35
0.910993520846759;simu9;scesevereandchokeplgnb;totland_35
-8.7331921840925;simu10;scesevereandchokeplgnb;totland_35
7.20988018655584;simu1;scefmsylowplgnb;totland_35
4.72521176698217;simu2;scefmsylowplgnb;totland_35
5.96788183500669;simu3;scefmsylowplgnb;totland_35
4.99759459498992;simu4;scefmsylowplgnb;totland_35
4.13072586342815;simu6;scefmsylowplgnb;totland_35
14.2399536717838;simu7;scefmsylowplgnb;totland_35
1.87937926866442;simu8;scefmsylowplgnb;totland_35
4.6885202652808;simu9;scefmsylowplgnb;totland_35
-0.701826863110384;simu10;scefmsylowplgnb;totland_35
2.65290134079861;simu1;scefmsylowsevereandchokeplgnb;totland_35
2.32602357182404;simu2;scefmsylowsevereandchokeplgnb;totland_35
6.62450810812629;simu3;scefmsylowsevereandchokeplgnb;totland_35
3.41514690035936;simu4;scefmsylowsevereandchokeplgnb;totland_35
1.53648340112736;simu6;scefmsylowsevereandchokeplgnb;totland_35
8.74851924131488;simu7;scefmsylowsevereandchokeplgnb;totland_35
-0.724549150701421;simu8;scefmsylowsevereandchokeplgnb;totland_35
3.15414401579295;simu9;scefmsylowsevereandchokeplgnb;totland_35
-0.880660038213549;simu10;scefmsylowsevereandchokeplgnb;totland_35
-0.549705418874225;simu1;scesmallerselplgnb;totland_35
8.24151110284677;simu2;scesmallerselplgnb;totland_35
-0.133804675431222;simu3;scesmallerselplgnb;totland_35
2.36647970602048;simu4;scesmallerselplgnb;totland_35
-5.35600980685345;simu6;scesmallerselplgnb;totland_35
10.4992445263325;simu7;scesmallerselplgnb;totland_35
5.3553968176012;simu8;scesmallerselplgnb;totland_35
4.82737393964325;simu9;scesmallerselplgnb;totland_35
-4.70177919544932;simu10;scesmallerselplgnb;totland_35
18.3826856244247;simu1;scejcodboxplgnb;totland_35
26.6106896571942;simu2;scejcodboxplgnb;totland_35
24.0002050775176;simu3;scejcodboxplgnb;totland_35
24.6386204027103;simu4;scejcodboxplgnb;totland_35
20.8858732137327;simu6;scejcodboxplgnb;totland_35
30.0590225975569;simu7;scejcodboxplgnb;totland_35
25.2424871303332;simu8;scejcodboxplgnb;totland_35
28.3153009845502;simu9;scejcodboxplgnb;totland_35
20.296135344379;simu10;scejcodboxplgnb;totland_35
-14.198732963477;simu1;scesevereandchokeplgnb;totland_36
9.602627834777;simu2;scesevereandchokeplgnb;totland_36
42.0995551352382;simu3;scesevereandchokeplgnb;totland_36
0.0249899971277046;simu4;scesevereandchokeplgnb;totland_36
-18.676525387195;simu6;scesevereandchokeplgnb;totland_36
-28.9755334339565;simu7;scesevereandchokeplgnb;totland_36
-4.74032797624177;simu8;scesevereandchokeplgnb;totland_36
-3.47584242797258;simu9;scesevereandchokeplgnb;totland_36
-24.5097161589708;simu10;scesevereandchokeplgnb;totland_36
8.1301051085662;simu1;scefmsylowplgnb;totland_36
32.7083494065288;simu2;scefmsylowplgnb;totland_36
-20.923512760915;simu3;scefmsylowplgnb;totland_36
40.268400228168;simu4;scefmsylowplgnb;totland_36
-7.72389295574006;simu6;scefmsylowplgnb;totland_36
-9.75676857162048;simu7;scefmsylowplgnb;totland_36
-3.13409042060997;simu8;scefmsylowplgnb;totland_36
19.5310044828122;simu9;scefmsylowplgnb;totland_36
42.1304922382629;simu10;scefmsylowplgnb;totland_36
-19.3304718163693;simu1;scefmsylowsevereandchokeplgnb;totland_36
11.5768196824312;simu2;scefmsylowsevereandchokeplgnb;totland_36
-4.6389270702574;simu3;scefmsylowsevereandchokeplgnb;totland_36
35.8852038282358;simu4;scefmsylowsevereandchokeplgnb;totland_36
-25.9967779229368;simu6;scefmsylowsevereandchokeplgnb;totland_36
-5.61321258262703;simu7;scefmsylowsevereandchokeplgnb;totland_36
-5.34944687644135;simu8;scefmsylowsevereandchokeplgnb;totland_36
-14.999919799548;simu9;scefmsylowsevereandchokeplgnb;totland_36
-22.777761447711;simu10;scefmsylowsevereandchokeplgnb;totland_36
31.5260510769104;simu1;scesmallerselplgnb;totland_36
39.0762196604739;simu2;scesmallerselplgnb;totland_36
49.2183510655744;simu3;scesmallerselplgnb;totland_36
60.0214955216157;simu4;scesmallerselplgnb;totland_36
6.79068165887959;simu6;scesmallerselplgnb;totland_36
63.9898661787724;simu7;scesmallerselplgnb;totland_36
35.5582826008569;simu8;scesmallerselplgnb;totland_36
65.3597237812805;simu9;scesmallerselplgnb;totland_36
34.5527735368943;simu10;scesmallerselplgnb;totland_36
92.6848401856327;simu1;scejcodboxplgnb;totland_36
91.4003253029933;simu2;scejcodboxplgnb;totland_36
96.1577293821745;simu3;scejcodboxplgnb;totland_36
170.34944598011;simu4;scejcodboxplgnb;totland_36
43.4121020501277;simu6;scejcodboxplgnb;totland_36
76.8918006684146;simu7;scejcodboxplgnb;totland_36
111.748243761547;simu8;scejcodboxplgnb;totland_36
165.83522966842;simu9;scejcodboxplgnb;totland_36
69.5991265686107;simu10;scejcodboxplgnb;totland_36
0.843929477324451;simu1;scesevereandchokeplgnb;revenue
-7.22011895976689;simu2;scesevereandchokeplgnb;revenue
3.95424572627381;simu3;scesevereandchokeplgnb;revenue
2.11682506530543;simu4;scesevereandchokeplgnb;revenue
-0.106920372503012;simu6;scesevereandchokeplgnb;revenue
-4.61658987665588;simu7;scesevereandchokeplgnb;revenue
-3.84396495396294;simu8;scesevereandchokeplgnb;revenue
-2.20366747626474;simu9;scesevereandchokeplgnb;revenue
-2.26067104144232;simu10;scesevereandchokeplgnb;revenue
5.52516516543045;simu1;scefmsylowplgnb;revenue
-4.07780184473245;simu2;scefmsylowplgnb;revenue
1.13401406753724;simu3;scefmsylowplgnb;revenue
-2.10648025256745;simu4;scefmsylowplgnb;revenue
-2.39808642626207;simu6;scefmsylowplgnb;revenue
-0.197284929079217;simu7;scefmsylowplgnb;revenue
1.66328204415407;simu8;scefmsylowplgnb;revenue
-2.82394638345382;simu9;scefmsylowplgnb;revenue
2.06873566723252;simu10;scefmsylowplgnb;revenue
3.18423166943442;simu1;scefmsylowsevereandchokeplgnb;revenue
-0.946710037930714;simu2;scefmsylowsevereandchokeplgnb;revenue
1.32660894495085;simu3;scefmsylowsevereandchokeplgnb;revenue
1.62851143371942;simu4;scefmsylowsevereandchokeplgnb;revenue
-5.01783361821502;simu6;scefmsylowsevereandchokeplgnb;revenue
-4.41111362596652;simu7;scefmsylowsevereandchokeplgnb;revenue
-0.845542767235884;simu8;scefmsylowsevereandchokeplgnb;revenue
-0.122872227295417;simu9;scefmsylowsevereandchokeplgnb;revenue
-2.09292524266694;simu10;scefmsylowsevereandchokeplgnb;revenue
0.92840852120213;simu1;scesmallerselplgnb;revenue
-6.12256920271712;simu2;scesmallerselplgnb;revenue
1.93436658937148;simu3;scesmallerselplgnb;revenue
1.02160956633747;simu4;scesmallerselplgnb;revenue
-3.47962996469967;simu6;scesmallerselplgnb;revenue
-1.99399237343617;simu7;scesmallerselplgnb;revenue
-1.13563630430257;simu8;scesmallerselplgnb;revenue
-2.25052041865206;simu9;scesmallerselplgnb;revenue
-1.98808252675514;simu10;scesmallerselplgnb;revenue
-6.25117515047329;simu1;scejcodboxplgnb;revenue
-13.3964491718418;simu2;scejcodboxplgnb;revenue
-6.46324073356675;simu3;scejcodboxplgnb;revenue
-6.83210780963947;simu4;scejcodboxplgnb;revenue
-13.7970169855077;simu6;scejcodboxplgnb;revenue
-8.59449299693114;simu7;scejcodboxplgnb;revenue
-7.84101900836932;simu8;scejcodboxplgnb;revenue
-8.7731716033457;simu9;scejcodboxplgnb;revenue
-11.6973806929053;simu10;scejcodboxplgnb;revenue
-1.85018847519227;simu1;scesevereandchokeplgnb;sweptarea
-2.10616602167582;simu2;scesevereandchokeplgnb;sweptarea
0.0428258930734557;simu3;scesevereandchokeplgnb;sweptarea
-0.806816998551312;simu4;scesevereandchokeplgnb;sweptarea
-1.30822050707165;simu6;scesevereandchokeplgnb;sweptarea
-0.782532524400295;simu7;scesevereandchokeplgnb;sweptarea
-1.39010578224185;simu8;scesevereandchokeplgnb;sweptarea
-0.548796785359457;simu9;scesevereandchokeplgnb;sweptarea
-1.0177076272696;simu10;scesevereandchokeplgnb;sweptarea
0.398240679434593;simu1;scefmsylowplgnb;sweptarea
-0.520216303502025;simu2;scefmsylowplgnb;sweptarea
-0.0845659851038789;simu3;scefmsylowplgnb;sweptarea
-1.00008896525459;simu4;scefmsylowplgnb;sweptarea
-0.979096309434652;simu6;scefmsylowplgnb;sweptarea
1.15377180242558;simu7;scefmsylowplgnb;sweptarea
1.41657868324097;simu8;scefmsylowplgnb;sweptarea
-1.51026803375322;simu9;scefmsylowplgnb;sweptarea
0.0707068079198763;simu10;scefmsylowplgnb;sweptarea
-1.22248902294879;simu1;scefmsylowsevereandchokeplgnb;sweptarea
-0.349641569899418;simu2;scefmsylowsevereandchokeplgnb;sweptarea
-0.253505651578706;simu3;scefmsylowsevereandchokeplgnb;sweptarea
-0.341378593153735;simu4;scefmsylowsevereandchokeplgnb;sweptarea
-2.04995671494092;simu6;scefmsylowsevereandchokeplgnb;sweptarea
-0.153301388155512;simu7;scefmsylowsevereandchokeplgnb;sweptarea
-0.774338188613484;simu8;scefmsylowsevereandchokeplgnb;sweptarea
-0.400420467130502;simu9;scefmsylowsevereandchokeplgnb;sweptarea
-0.659421899768446;simu10;scefmsylowsevereandchokeplgnb;sweptarea
0.631633574275909;simu1;scesmallerselplgnb;sweptarea
0.582651616077953;simu2;scesmallerselplgnb;sweptarea
0.381727521083249;simu3;scesmallerselplgnb;sweptarea
0.750290776058904;simu4;scesmallerselplgnb;sweptarea
0.343375602734923;simu6;scesmallerselplgnb;sweptarea
1.06586515006595;simu7;scesmallerselplgnb;sweptarea
0.207037919359806;simu8;scesmallerselplgnb;sweptarea
0.251348090905168;simu9;scesmallerselplgnb;sweptarea
0.326703908292544;simu10;scesmallerselplgnb;sweptarea
-18.9210141107174;simu1;scejcodboxplgnb;sweptarea
-19.9007044260049;simu2;scejcodboxplgnb;sweptarea
-18.643371456503;simu3;scejcodboxplgnb;sweptarea
-19.8282483692441;simu4;scejcodboxplgnb;sweptarea
-20.0923872326505;simu6;scejcodboxplgnb;sweptarea
-18.5369741710281;simu7;scejcodboxplgnb;sweptarea
-19.0007202530999;simu8;scejcodboxplgnb;sweptarea
-19.5388953715613;simu9;scejcodboxplgnb;sweptarea
-19.2433499579153;simu10;scejcodboxplgnb;sweptarea
-1.1129487267436;simu1;scesevereandchokeplgnb;fuelcost
-3.12783723757521;simu2;scesevereandchokeplgnb;fuelcost
0.159360215422041;simu3;scesevereandchokeplgnb;fuelcost
-1.81235347137626;simu4;scesevereandchokeplgnb;fuelcost
-0.870654489849784;simu6;scesevereandchokeplgnb;fuelcost
-2.06390343612088;simu7;scesevereandchokeplgnb;fuelcost
-1.5697301514013;simu8;scesevereandchokeplgnb;fuelcost
-0.233573436223892;simu9;scesevereandchokeplgnb;fuelcost
-0.239698697730987;simu10;scesevereandchokeplgnb;fuelcost
-0.0724986415793012;simu1;scefmsylowplgnb;fuelcost
-0.43461221554621;simu2;scefmsylowplgnb;fuelcost
-0.661944785725908;simu3;scefmsylowplgnb;fuelcost
-1.41474348130724;simu4;scefmsylowplgnb;fuelcost
0.29262261265113;simu6;scefmsylowplgnb;fuelcost
0.138796672617218;simu7;scefmsylowplgnb;fuelcost
2.6502487508169;simu8;scefmsylowplgnb;fuelcost
-1.9194254342883;simu9;scefmsylowplgnb;fuelcost
0.64021572435378;simu10;scefmsylowplgnb;fuelcost
-1.60695510820254;simu1;scefmsylowsevereandchokeplgnb;fuelcost
-0.0139208263666717;simu2;scefmsylowsevereandchokeplgnb;fuelcost
-0.789787444431681;simu3;scefmsylowsevereandchokeplgnb;fuelcost
0.234353046141294;simu4;scefmsylowsevereandchokeplgnb;fuelcost
-2.44989678681556;simu6;scefmsylowsevereandchokeplgnb;fuelcost
-1.10714238986986;simu7;scefmsylowsevereandchokeplgnb;fuelcost
-0.366922845636353;simu8;scefmsylowsevereandchokeplgnb;fuelcost
-0.77453019694525;simu9;scefmsylowsevereandchokeplgnb;fuelcost
-0.406604786707035;simu10;scefmsylowsevereandchokeplgnb;fuelcost
0.539562775059039;simu1;scesmallerselplgnb;fuelcost
-0.331484183921631;simu2;scesmallerselplgnb;fuelcost
-1.26097649666363;simu3;scesmallerselplgnb;fuelcost
0.301381008405627;simu4;scesmallerselplgnb;fuelcost
-0.392169544187681;simu6;scesmallerselplgnb;fuelcost
0.961185317412756;simu7;scesmallerselplgnb;fuelcost
-0.410835043088468;simu8;scesmallerselplgnb;fuelcost
0.181539103243722;simu9;scesmallerselplgnb;fuelcost
1.16913642749009;simu10;scesmallerselplgnb;fuelcost
-3.03572893703409;simu1;scejcodboxplgnb;fuelcost
-4.13133450305723;simu2;scejcodboxplgnb;fuelcost
-3.97746483208796;simu3;scejcodboxplgnb;fuelcost
-4.93910225297086;simu4;scejcodboxplgnb;fuelcost
-3.16685362821755;simu6;scejcodboxplgnb;fuelcost
-2.618621877439;simu7;scejcodboxplgnb;fuelcost
-3.0094996890183;simu8;scejcodboxplgnb;fuelcost
-4.16658136331122;simu9;scejcodboxplgnb;fuelcost
-2.40255515616357;simu10;scejcodboxplgnb;fuelcost
2.58070338087855;simu1;scesevereandchokeplgnb;gav
-10.5426739577069;simu2;scesevereandchokeplgnb;gav
7.35349013033158;simu3;scesevereandchokeplgnb;gav
5.59200093374194;simu4;scesevereandchokeplgnb;gav
0.523922917182645;simu6;scesevereandchokeplgnb;gav
-6.76480729990398;simu7;scesevereandchokeplgnb;gav
-5.79077782525147;simu8;scesevereandchokeplgnb;gav
-3.8691772098696;simu9;scesevereandchokeplgnb;gav
-3.93050275815241;simu10;scesevereandchokeplgnb;gav
10.4934947827938;simu1;scefmsylowplgnb;gav
-7.03565520826918;simu2;scefmsylowplgnb;gav
2.74282967799155;simu3;scefmsylowplgnb;gav
-2.71828974940304;simu4;scefmsylowplgnb;gav
-4.62036910055792;simu6;scefmsylowplgnb;gav
-0.480214979301465;simu7;scefmsylowplgnb;gav
0.818497885980122;simu8;scefmsylowplgnb;gav
-3.58856572595596;simu9;scefmsylowplgnb;gav
3.24926318833623;simu10;scefmsylowplgnb;gav
7.4365959647658;simu1;scefmsylowsevereandchokeplgnb;gav
-1.70394640400184;simu2;scefmsylowsevereandchokeplgnb;gav
3.22237361306993;simu3;scefmsylowsevereandchokeplgnb;gav
2.86171000055108;simu4;scefmsylowsevereandchokeplgnb;gav
-7.13874240843823;simu6;scefmsylowsevereandchokeplgnb;gav
-7.19150189805171;simu7;scefmsylowsevereandchokeplgnb;gav
-1.25514299596868;simu8;scefmsylowsevereandchokeplgnb;gav
0.428115069151104;simu9;scefmsylowsevereandchokeplgnb;gav
-3.4861591507231;simu10;scefmsylowsevereandchokeplgnb;gav
1.27342449904353;simu1;scesmallerselplgnb;gav
-10.8242542251444;simu2;scesmallerselplgnb;gav
4.79653956582928;simu3;scesmallerselplgnb;gav
1.65875984604857;simu4;scesmallerselplgnb;gav
-6.02959603881649;simu6;scesmallerselplgnb;gav
-4.48092884264368;simu7;scesmallerselplgnb;gav
-1.75603948176156;simu8;scesmallerselplgnb;gav
-4.30660536005593;simu9;scesmallerselplgnb;gav
-4.59667143439577;simu10;scesmallerselplgnb;gav
-9.10525570355361;simu1;scejcodboxplgnb;gav
-20.9186969484408;simu2;scejcodboxplgnb;gav
-8.69001863562377;simu3;scejcodboxplgnb;gav
-8.50644504650185;simu4;scejcodboxplgnb;gav
-22.5770658698067;simu6;scejcodboxplgnb;gav
-13.6237449774781;simu7;scejcodboxplgnb;gav
-11.977526631667;simu8;scejcodboxplgnb;gav
-12.6677461238902;simu9;scejcodboxplgnb;gav
-19.3776177106105;simu10;scejcodboxplgnb;gav
2.88566843157083;simu1;scesevereandchokeplgnb;npv
-9.72560027418943;simu2;scesevereandchokeplgnb;npv
7.60619616477149;simu3;scesevereandchokeplgnb;npv
6.45177004585081;simu4;scesevereandchokeplgnb;npv
1.32384657847572;simu6;scesevereandchokeplgnb;npv
-6.54558401538429;simu7;scesevereandchokeplgnb;npv
-5.36771780860559;simu8;scesevereandchokeplgnb;npv
-3.49544903066538;simu9;scesevereandchokeplgnb;npv
-3.05494200764481;simu10;scesevereandchokeplgnb;npv
10.3415305021864;simu1;scefmsylowplgnb;npv
-6.98002007063201;simu2;scefmsylowplgnb;npv
2.7467738621439;simu3;scefmsylowplgnb;npv
-2.24433504546367;simu4;scefmsylowplgnb;npv
-4.42585092937207;simu6;scefmsylowplgnb;npv
-1.25518506570947;simu7;scefmsylowplgnb;npv
0.340186453647391;simu8;scefmsylowplgnb;npv
-3.93956153732155;simu9;scefmsylowplgnb;npv
3.26566187605206;simu10;scefmsylowplgnb;npv
7.59599149034406;simu1;scefmsylowsevereandchokeplgnb;npv
-1.73218684993108;simu2;scefmsylowsevereandchokeplgnb;npv
3.38851797892868;simu3;scefmsylowsevereandchokeplgnb;npv
3.65495090175125;simu4;scefmsylowsevereandchokeplgnb;npv
-6.62262652769724;simu6;scefmsylowsevereandchokeplgnb;npv
-7.00042666094896;simu7;scefmsylowsevereandchokeplgnb;npv
-1.14557081690634;simu8;scefmsylowsevereandchokeplgnb;npv
0.317325304548916;simu9;scefmsylowsevereandchokeplgnb;npv
-2.82615171308133;simu10;scefmsylowsevereandchokeplgnb;npv
1.67041316488239;simu1;scesmallerselplgnb;npv
-10.3606178117199;simu2;scesmallerselplgnb;npv
5.66769263457432;simu3;scesmallerselplgnb;npv
2.74252174929985;simu4;scesmallerselplgnb;npv
-5.47476484555362;simu6;scesmallerselplgnb;npv
-4.57402016142413;simu7;scesmallerselplgnb;npv
-0.783554504967157;simu8;scesmallerselplgnb;npv
-4.29453156451532;simu9;scesmallerselplgnb;npv
-3.76755615618352;simu10;scesmallerselplgnb;npv
-6.30586458160113;simu1;scejcodboxplgnb;npv
-18.0982017992234;simu2;scejcodboxplgnb;npv
-5.72088720254905;simu3;scejcodboxplgnb;npv
-5.19870784057981;simu4;scejcodboxplgnb;npv
-19.4755694541815;simu6;scejcodboxplgnb;npv
-10.6614664334509;simu7;scejcodboxplgnb;npv
-8.9744671409462;simu8;scejcodboxplgnb;npv
-10.1730354353202;simu9;scejcodboxplgnb;npv
-16.4545106422602;simu10;scejcodboxplgnb;npv
2.33450580173029;simu1;scesevereandchokeplgnb;av_vpuf
-2.03045518464093;simu2;scesevereandchokeplgnb;av_vpuf
2.42679627994688;simu3;scesevereandchokeplgnb;av_vpuf
0.145454246217483;simu4;scesevereandchokeplgnb;av_vpuf
-0.134579564209275;simu6;scesevereandchokeplgnb;av_vpuf
-2.77881635393942;simu7;scesevereandchokeplgnb;av_vpuf
-0.666498988203315;simu8;scesevereandchokeplgnb;av_vpuf
-0.583069970117336;simu9;scesevereandchokeplgnb;av_vpuf
-1.8834704474138;simu10;scesevereandchokeplgnb;av_vpuf
3.13444047333154;simu1;scefmsylowplgnb;av_vpuf
1.25733275361438;simu2;scefmsylowplgnb;av_vpuf
2.15697791237974;simu3;scefmsylowplgnb;av_vpuf
-1.64649554159543;simu4;scefmsylowplgnb;av_vpuf
