ratio_percent;simu;scenario;variable
8.42453971502266;simu2;scejcodboxplgnb;fishing_based_cpue_29
13.6628010851907;simu3;scejcodboxplgnb;fishing_based_cpue_29
10.7177245165354;simu4;scejcodboxplgnb;fishing_based_cpue_29
13.462075528307;simu5;scejcodboxplgnb;fishing_based_cpue_29
14.221676768069;simu9;scejcodboxplgnb;fishing_based_cpue_29
4.33123558371489;simu1;scesevereandchokeplgnb;fishing_based_cpue_30
13.0212982188595;simu2;scesevereandchokeplgnb;fishing_based_cpue_30
-5.97902810329791;simu3;scesevereandchokeplgnb;fishing_based_cpue_30
3.70693548284724;simu4;scesevereandchokeplgnb;fishing_based_cpue_30
11.634798604942;simu5;scesevereandchokeplgnb;fishing_based_cpue_30
-2.44063124487684;simu9;scesevereandchokeplgnb;fishing_based_cpue_30
-6.06973278352211;simu1;scefmsylowplgnb;fishing_based_cpue_30
1.28957191895367;simu2;scefmsylowplgnb;fishing_based_cpue_30
-10.0847271408977;simu3;scefmsylowplgnb;fishing_based_cpue_30
-5.34582306356573;simu4;scefmsylowplgnb;fishing_based_cpue_30
-4.52460588775114;simu5;scefmsylowplgnb;fishing_based_cpue_30
-7.76668981274834;simu9;scefmsylowplgnb;fishing_based_cpue_30
-2.28867115182202;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
5.98786192189668;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
-1.90927667189953;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
-5.67925619003664;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
-13.3999513253292;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
-4.55642698687205;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_30
3.24281437356579;simu1;scesmallerselplgnb;fishing_based_cpue_30
1.14382423560409;simu2;scesmallerselplgnb;fishing_based_cpue_30
2.94926581379885;simu3;scesmallerselplgnb;fishing_based_cpue_30
1.30130126854033;simu4;scesmallerselplgnb;fishing_based_cpue_30
8.33770033957875;simu5;scesmallerselplgnb;fishing_based_cpue_30
4.28386405162706;simu9;scesmallerselplgnb;fishing_based_cpue_30
15.2009317083635;simu1;scejcodboxplgnb;fishing_based_cpue_30
29.3491548009903;simu2;scejcodboxplgnb;fishing_based_cpue_30
20.0303098741644;simu3;scejcodboxplgnb;fishing_based_cpue_30
25.725832141783;simu4;scejcodboxplgnb;fishing_based_cpue_30
20.1327067135739;simu5;scejcodboxplgnb;fishing_based_cpue_30
35.2405806889432;simu9;scejcodboxplgnb;fishing_based_cpue_30
2.68493061144048;simu1;scesevereandchokeplgnb;fishing_based_cpue_35
6.56350980085617;simu2;scesevereandchokeplgnb;fishing_based_cpue_35
-2.48385658270817;simu3;scesevereandchokeplgnb;fishing_based_cpue_35
4.01885546623915;simu4;scesevereandchokeplgnb;fishing_based_cpue_35
3.67903585941261;simu5;scesevereandchokeplgnb;fishing_based_cpue_35
-0.425654877405748;simu9;scesevereandchokeplgnb;fishing_based_cpue_35
5.06276018441537;simu1;scefmsylowplgnb;fishing_based_cpue_35
8.68731522790674;simu2;scefmsylowplgnb;fishing_based_cpue_35
2.12912079089512;simu3;scefmsylowplgnb;fishing_based_cpue_35
9.81480472943987;simu4;scefmsylowplgnb;fishing_based_cpue_35
6.45077841948347;simu5;scefmsylowplgnb;fishing_based_cpue_35
3.07276923569913;simu9;scefmsylowplgnb;fishing_based_cpue_35
6.66746356320263;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
9.28966020809783;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
2.69583881199171;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
9.12711359144997;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
8.89525530255585;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
3.46750836874705;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_35
4.31450050014095;simu1;scesmallerselplgnb;fishing_based_cpue_35
13.2316753920848;simu2;scesmallerselplgnb;fishing_based_cpue_35
1.08441030069923;simu3;scesmallerselplgnb;fishing_based_cpue_35
9.40713202774339;simu4;scesmallerselplgnb;fishing_based_cpue_35
4.97458158120222;simu5;scesmallerselplgnb;fishing_based_cpue_35
6.77591464022369;simu9;scesmallerselplgnb;fishing_based_cpue_35
2.07832799765175;simu1;scejcodboxplgnb;fishing_based_cpue_35
9.21641075618425;simu2;scejcodboxplgnb;fishing_based_cpue_35
2.03138276162711;simu3;scejcodboxplgnb;fishing_based_cpue_35
5.26172362031005;simu4;scejcodboxplgnb;fishing_based_cpue_35
6.01463294647633;simu5;scejcodboxplgnb;fishing_based_cpue_35
4.0837707578703;simu9;scejcodboxplgnb;fishing_based_cpue_35
-18.0059023494336;simu1;scesevereandchokeplgnb;fishing_based_cpue_36
-11.0578560793472;simu2;scesevereandchokeplgnb;fishing_based_cpue_36
25.2385243387382;simu3;scesevereandchokeplgnb;fishing_based_cpue_36
-11.9939852539468;simu4;scesevereandchokeplgnb;fishing_based_cpue_36
-3.84159134677651;simu5;scesevereandchokeplgnb;fishing_based_cpue_36
-10.1435099022548;simu9;scesevereandchokeplgnb;fishing_based_cpue_36
-13.7218046986957;simu1;scefmsylowplgnb;fishing_based_cpue_36
3.40706366298112;simu2;scefmsylowplgnb;fishing_based_cpue_36
-11.9414848645322;simu3;scefmsylowplgnb;fishing_based_cpue_36
15.0811328784773;simu4;scefmsylowplgnb;fishing_based_cpue_36
13.2904490183569;simu5;scefmsylowplgnb;fishing_based_cpue_36
10.3924577632877;simu9;scefmsylowplgnb;fishing_based_cpue_36
-29.4894232342408;simu1;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
-15.9464837640715;simu2;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
-6.04320499831377;simu3;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
6.29911791188084;simu4;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
-17.8252333950017;simu5;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
-19.8217518868472;simu9;scefmsylowsevereandchokeplgnb;fishing_based_cpue_36
21.0292670535076;simu1;scesmallerselplgnb;fishing_based_cpue_36
28.5115168918147;simu2;scesmallerselplgnb;fishing_based_cpue_36
47.6311873803978;simu3;scesmallerselplgnb;fishing_based_cpue_36
61.2035564745407;simu4;scesmallerselplgnb;fishing_based_cpue_36
35.812042010786;simu5;scesmallerselplgnb;fishing_based_cpue_36
57.3597361976869;simu9;scesmallerselplgnb;fishing_based_cpue_36
51.0286818260151;simu1;scejcodboxplgnb;fishing_based_cpue_36
44.7254887184299;simu2;scejcodboxplgnb;fishing_based_cpue_36
72.124626423239;simu3;scejcodboxplgnb;fishing_based_cpue_36
111.085747551872;simu4;scejcodboxplgnb;fishing_based_cpue_36
101.20317449065;simu5;scejcodboxplgnb;fishing_based_cpue_36
127.625310253758;simu9;scejcodboxplgnb;fishing_based_cpue_36
-1.57949180291985;simu1;scesevereandchokeplgnb;hoover
-0.696970179967749;simu2;scesevereandchokeplgnb;hoover
3.98288981326003;simu3;scesevereandchokeplgnb;hoover
0.348186233837282;simu4;scesevereandchokeplgnb;hoover
0.262702715192333;simu5;scesevereandchokeplgnb;hoover
3.03407171906535;simu9;scesevereandchokeplgnb;hoover
6.35116196523713;simu1;scefmsylowplgnb;hoover
-1.61743428674782;simu2;scefmsylowplgnb;hoover
2.02734488682177;simu3;scefmsylowplgnb;hoover
0.125090218491252;simu4;scefmsylowplgnb;hoover
1.14689868956039;simu5;scefmsylowplgnb;hoover
0.405303590505895;simu9;scefmsylowplgnb;hoover
4.19265097314134;simu1;scefmsylowsevereandchokeplgnb;hoover
-0.383618891203838;simu2;scefmsylowsevereandchokeplgnb;hoover
4.50928814313276;simu3;scefmsylowsevereandchokeplgnb;hoover
-1.44023243252845;simu4;scefmsylowsevereandchokeplgnb;hoover
2.61952955622304;simu5;scefmsylowsevereandchokeplgnb;hoover
4.43317218672543;simu9;scefmsylowsevereandchokeplgnb;hoover
-2.13298360746788;simu1;scesmallerselplgnb;hoover
-1.61984446801688;simu2;scesmallerselplgnb;hoover
3.16004294902412;simu3;scesmallerselplgnb;hoover
1.2419714421831;simu4;scesmallerselplgnb;hoover
3.0466412222525;simu5;scesmallerselplgnb;hoover
1.45679654123181;simu9;scesmallerselplgnb;hoover
1.06087069454242;simu1;scejcodboxplgnb;hoover
6.28776297314869;simu2;scejcodboxplgnb;hoover
2.3027560551039;simu3;scejcodboxplgnb;hoover
0.285635014372289;simu4;scejcodboxplgnb;hoover
0.12360136243143;simu5;scejcodboxplgnb;hoover
0.941070801603175;simu9;scejcodboxplgnb;hoover
