metier_name,met,stock,sz group 0,sz group 1,sz group 2,sz group 3,sz group 4,sz group 5,sz group 6,sz group 7,sz group 8,sz group 9,sz group 10,sz group 11,sz group 12,sz group 13
LLS,7,MON.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LLS,7,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LLS,7,NEP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,NEP.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,NOP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,PLE.2123,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,PLE.2432,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,PLE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,POK.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,POL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,PRA.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,SAN.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,SOL.3a2223,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,SOL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LLS,7,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LLS,7,TUR.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LLS,7,TUR.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,WHG.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,WHG.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,WHG.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LLS,7,WIT.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,BLL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,COD.kat,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,COD.2224,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,COD.2532,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,COD.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,CSH.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,DAB.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,DAB.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,FLE.2223,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,FLE.2425,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,FLE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,GUG.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,HAD.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,HKE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,LEM.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,MUR.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,MON.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,NEP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,NEP.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,NOP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,PLE.2123,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,PLE.2432,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,PLE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,POK.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,POL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,PRA.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,SAN.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,SOL.3a2223,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,SOL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,TUR.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
LTL,8,TUR.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,WHG.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,WHG.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,WHG.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
LTL,8,WIT.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
OT_CRU,9,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_CRU,9,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_CRU,9,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_CRU,9,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_CRU,9,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_CRU,9,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_CRU,9,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_CRU,9,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_CRU,9,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_CRU,9,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OT_CRU,9,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_CRU,9,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_CRU,9,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_CRU,9,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_CRU,9,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_CRU,9,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_CRU,9,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_CRU,9,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_CRU,9,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_CRU,9,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_CRU,9,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_CRU,9,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_CRU,9,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_CRU,9,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_CRU,9,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DEM_PEL,10,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DEM_PEL,10,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DEM_PEL,10,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DEM_PEL,10,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DEM_PEL,10,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DEM_PEL,10,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DEM_PEL,10,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DEM_PEL,10,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DEM_PEL,10,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OT_DEM_PEL,10,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DEM_PEL,10,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DEM_PEL,10,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DEM_PEL,10,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DEM_PEL,10,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DEM_PEL,10,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DEM_PEL,10,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DEM_PEL,10,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DEM_PEL,10,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DEM_PEL,10,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DEM_PEL,10,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DEM_PEL,10,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DEM_PEL,10,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DEM_PEL,10,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DEM_PEL,10,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF,11,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF,11,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF,11,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
