5832 35 0.000000 0.000000 31.779999 7918.021511 242706.792199 4487565.837540 0.000000 17321623.710981 44771746.519289 34634652.080110 296533.379108 0.000000 0.000000 0.000000  
5832 36 0.000000 33783876.772033 194153580.427892 28553875.637017 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
6552 4 0.000000 0.000003 0.000453 0.026567 1.418835 40.310402 776.353260 10095.074487 109129.538798 906157.881366 3970015.199738 12763792.031051 21391069.396966 122102373.962906  
6552 12 0.000000 29.288374 9592.664639 649190.487956 10678756.857988 80594917.883441 256082962.540635 288529919.610921 182764876.993174 94928612.874947 14679730.582318 42.247509 0.135591 0.485275  
6552 15 0.000000 130.668596 1373987.122165 44993166.936878 332932033.507811 410376046.804188 904374026.444560 5919075.051185 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
6552 29 0.000000 270.741549 822097.921559 5126610.294349 18201364.188776 42052365.763058 87400132.609575 116577753.956001 15708489.494938 11262.386606 0.000000 0.000000 0.000000 0.000000  
6552 30 0.000000 0.000000 0.000000 0.000000 0.000000 0.064274 1.317807 6.317456 40.154948 477.860930 159261.606814 2755665.724584 11836616.510240 149543201.337842  
6552 35 0.000000 0.000000 3.711740 2031.997939 76550.937775 1983221.631217 6535562.918991 13898180.271724 48592944.896921 34445927.128047 293840.244021 0.000000 0.000000 0.000000  
6552 36 0.000000 31597241.556553 206439658.483803 28289905.008028 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
7297 4 0.000000 0.000002 0.000293 0.015326 1.023764 31.137046 741.557313 9763.350564 106206.772523 883420.557289 3872784.956044 12446195.610974 20894384.588428 119635231.943057  
7297 12 0.000000 9.100393 9121.743595 621918.218514 10532048.744244 79733673.328272 253908632.039551 286181586.857574 181287922.926018 94197026.329667 14561614.750509 21.009122 0.067452 0.467805  
7297 15 0.000000 13.816690 1342826.870260 44224592.050745 328360413.197863 405669920.328228 854766166.534970 5173878.972535 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
7297 29 0.000000 43.067899 776139.803970 5056244.310865 18016764.249714 41646611.250007 83055054.370888 109956964.514147 14636911.782607 10174.268487 0.000000 0.000000 0.000000 0.000000  
7297 30 0.000000 0.000000 0.000000 0.000000 0.000000 0.062536 0.242734 1.057217 6.409032 75.538913 155271.173119 2687846.940518 11550122.944743 148082454.408062  
7297 35 0.000000 0.000000 2.219873 1653.852078 62455.937867 1959662.894381 0.000000 13665428.524656 47448612.765641 34102484.973362 290915.535462 0.000000 0.000000 0.000000  
7297 36 0.000000 30090719.032228 197303183.270992 27078471.015619 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
8017 4 0.000000 0.000002 0.000275 0.014344 0.958611 29.390095 725.478114 9467.775579 103587.614231 863655.268363 3784738.657366 12163139.873422 20453540.572162 117401717.177613  
8017 12 0.000000 8.785409 8946.242812 612852.485922 10398857.334439 78902443.415060 251758546.825359 283859055.353115 179828233.367960 93474265.911117 14446434.332617 20.877228 0.067052 0.465348  
8017 15 0.000000 13.336518 1312432.315263 43472421.414453 323880608.310235 401054264.395121 804961556.692412 5012534.448482 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
8017 29 0.000000 37.191870 740884.770221 5008177.158808 17866939.209689 41307288.224839 80399920.006110 105689256.129678 13945058.605544 9673.219531 0.000000 0.000000 0.000000 0.000000  
8017 30 0.000000 0.000000 0.000000 0.000000 0.000000 0.061382 0.240087 1.046018 6.349740 74.929931 154008.730134 2667314.324762 11466805.142255 147318090.396137  
8017 35 0.000000 0.000000 1.907192 1623.753438 61458.138309 1936714.647427 0.000000 13430357.261493 46353163.542157 33762984.093701 288087.028876 0.000000 0.000000 0.000000  
8017 36 0.000000 29600807.192238 194951978.412928 26810481.203080 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
8761 4 0.000000 0.014721 1.491516 57.701755 903.338155 8716.822917 62883.780923 336866.026013 1399124.194079 4881725.333198 12213662.384336 23611277.759821 31395164.501118 163324956.973902  
8761 12 0.000000 55337.782786 807317.381965 5097820.655076 20072142.548899 60258081.690329 257806537.767928 455279246.894000 301021184.203436 105436725.487344 14336464.481741 20.703367 0.060243 0.545931  
8761 15 0.000000 978449.487164 10216591.913497 37453360.962059 373479842.258817 439037514.594222 758121015.770698 4932191.564221 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
8761 29 0.000000 3424.451914 696996.895324 4971920.876277 18654808.312611 41781087.358326 78171964.152672 101903570.904762 13342130.836180 9215.313829 0.000000 0.000000 0.000000 0.000000  
8761 30 0.000000 0.000000 9.694959 223.525648 2047.202446 11239.778958 41843.168341 98050.732792 145950.764804 112639.471402 106143.987139 1512986.450614 9532982.563291 153508787.997147  
8761 35 0.000000 3.578570 493.032969 20196.665713 273817.923584 2047482.646553 5403207.235158 12313493.562562 48701432.152380 33586274.331358 285367.785854 0.000000 0.000000 0.000000  
8761 36 0.000000 32886605.308826 204755711.434478 26556286.115365 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  
